ds,RealVal,PatchTST,LSTM
3/6/2024 3:00,11.2,10.8617239,8.824400902
3/6/2024 4:00,10.8,11.48585701,10.78878593
3/6/2024 5:00,10.8,10.34281635,9.880565643
3/6/2024 6:00,10.4,10.63945675,9.761491776
3/6/2024 7:00,9.4,9.627087593,9.522481918
3/6/2024 8:00,9.7,8.806926727,8.1431036
3/6/2024 9:00,13.7,9.998354912,9.257785797
3/6/2024 10:00,11.9,16.76333237,15.84665298
3/6/2024 11:00,11.5,10.35195351,9.943510056
3/6/2024 12:00,11.5,10.64074898,10.5226469
3/6/2024 13:00,12.6,11.51804638,11.10725689
3/6/2024 14:00,18,13.14277077,12.58321571
3/6/2024 15:00,23.8,21.63918304,21.62599182
3/6/2024 16:00,25.6,27.64210892,28.70958138
3/6/2024 17:00,27.7,27.00290489,25.2660141
3/6/2024 18:00,26.6,28.46995735,27.37083817
3/6/2024 19:00,27,25.12687683,25.28154945
3/6/2024 20:00,28.4,26.44312477,23.35282135
3/6/2024 21:00,29.9,28.46208954,26.86143112
3/6/2024 22:00,26.6,30.33905411,28.68131828
3/6/2024 23:00,24.8,23.92008591,22.0106163
3/7/2024 0:00,14.8,23.01989937,21.53669739
3/7/2024 1:00,20.2,11.1004324,11.01341057
3/7/2024 2:00,23.4,23.0577507,20.51701546
3/7/2024 3:00,20.2,26.22962189,23.63941574
3/7/2024 4:00,20.5,16.94586182,16.88317108
3/7/2024 5:00,20.5,20.38578415,18.79125977
3/7/2024 6:00,18.7,20.07238579,18.73425293
3/7/2024 7:00,22,16.96902084,16.63935471
3/7/2024 8:00,22.7,23.91257477,21.45944595
3/7/2024 9:00,24.1,23.40654564,21.52312469
3/7/2024 10:00,24.8,25.6616478,23.97455215
3/7/2024 11:00,25.2,25.65023804,24.6451416
3/7/2024 12:00,26.6,25.44414711,25.27148056
3/7/2024 13:00,27.7,28.15541077,27.67229462
3/7/2024 14:00,29.2,29.08744049,29.15722466
3/7/2024 15:00,28.4,30.63726425,30.94916916
3/7/2024 16:00,29.2,27.79512405,27.74103737
3/7/2024 17:00,31.7,29.50146866,29.5708046
3/7/2024 18:00,29.9,33.04255295,33.27198792
3/7/2024 19:00,26.6,27.72115517,26.48828125
3/7/2024 20:00,23.4,23.34501457,21.82595444
3/7/2024 21:00,20.2,20.24913025,20.48246574
3/7/2024 22:00,17.3,17.16501617,17.04349136
3/7/2024 23:00,15.8,14.45918083,14.13838863
3/8/2024 0:00,12.2,14.02799892,14.42130661
3/8/2024 1:00,10.4,10.45174313,9.534633636
3/8/2024 2:00,10.4,9.094708443,8.08738327
3/8/2024 3:00,10.1,9.892023087,10.45714855
3/8/2024 4:00,9.7,9.250085831,9.317464828
3/8/2024 5:00,8.6,8.952109337,8.634929657
3/8/2024 6:00,7.2,7.806080341,7.414098263
3/8/2024 7:00,6.5,6.277561188,5.715455055
3/8/2024 8:00,6.5,6.065396309,5.784358501
3/8/2024 9:00,8.3,6.479269981,6.530440331
3/8/2024 10:00,11.5,9.583948135,9.92980957
3/8/2024 11:00,18,13.96710396,14.48325253
3/8/2024 12:00,18.7,22.87062073,24.57394218
3/8/2024 13:00,18,19.95931244,18.43419456
3/8/2024 14:00,18.4,17.56335831,16.17114449
3/8/2024 15:00,18.7,18.87226295,18.37109375
3/8/2024 16:00,20.5,18.65865707,18.70297241
3/8/2024 17:00,19.8,21.54750252,19.76595306
3/8/2024 18:00,14.4,18.55452538,18.66915321
3/8/2024 19:00,10.4,11.06560516,9.874220848
3/8/2024 20:00,10.4,7.943892956,7.185567856
3/8/2024 21:00,8.3,9.873289108,11.26466751
3/8/2024 22:00,6.8,6.947432995,7.191650867
3/8/2024 23:00,7.6,5.440714359,5.25319767
3/9/2024 0:00,4.7,7.904203415,7.886474609
3/9/2024 1:00,3.6,3.774092436,4.605490685
3/9/2024 2:00,3.2,3.332892656,3.395752907
3/9/2024 3:00,4.3,3.217760563,3.313448906
3/9/2024 4:00,3.6,4.902826786,4.329455376
3/9/2024 5:00,2.2,3.417774916,3.218610764
3/9/2024 6:00,4.7,1.749150991,1.804507256
3/9/2024 7:00,5,6.359982967,6.017666817
3/9/2024 8:00,4.3,5.333890438,5.21657753
3/9/2024 9:00,5,4.062855721,3.912137985
3/9/2024 10:00,5.4,5.667934895,5.06931591
3/9/2024 11:00,2.5,5.945307255,5.650302887
3/9/2024 12:00,2.2,1.663665056,2.401170731
3/9/2024 13:00,4.7,2.38954854,2.683897972
3/9/2024 14:00,6.1,6.676791191,6.986938
3/9/2024 15:00,6.5,7.376699448,6.40629673
3/9/2024 16:00,6.8,6.837566376,6.116634369
3/9/2024 17:00,8.6,7.032612801,7.103245258
3/9/2024 18:00,9.4,9.903783798,9.389635086
3/9/2024 19:00,8.6,10.04827023,9.184900284
3/9/2024 20:00,7.9,7.841078758,7.170903206
3/9/2024 21:00,6.8,7.460794449,7.232694626
3/9/2024 22:00,4.3,6.317921638,6.506909847
3/9/2024 23:00,3.6,3.32155633,3.248854637
3/10/2024 0:00,2.5,3.324786186,3.346973419
3/10/2024 1:00,3.6,2.445539951,3.276740074
3/10/2024 2:00,6.1,4.516247272,3.798392296
3/10/2024 3:00,8.3,7.79148674,7.923413277
3/10/2024 4:00,7.9,9.757594109,9.608911514
3/10/2024 5:00,7.6,7.512202263,6.435909271
3/10/2024 6:00,6.5,7.150763512,6.549442768
3/10/2024 7:00,4.3,5.726133823,6.225841522
3/10/2024 8:00,2.2,3.452600956,2.715133667
3/10/2024 9:00,2.5,1.757396698,1.141533852
3/10/2024 10:00,4,2.940086603,3.08682251
3/10/2024 11:00,4,5.211080074,4.862737656
3/10/2024 12:00,4,4.296384335,3.559561729
3/10/2024 13:00,6.8,4.347537518,3.454159737
3/10/2024 14:00,7.6,9.064776421,9.515729904
3/10/2024 15:00,6.5,8.455663681,7.736894131
3/10/2024 16:00,6.1,6.082079411,4.617981911
3/10/2024 17:00,8.3,6.205371857,5.617274284
3/10/2024 18:00,12.2,9.892033577,10.15011406
3/10/2024 19:00,14.8,14.67831421,13.41583347
3/10/2024 20:00,13.7,16.35750198,15.23519802
3/10/2024 21:00,16.9,12.38749599,11.8306942
3/10/2024 22:00,13.7,18.66916275,18.1081028
3/10/2024 23:00,10.8,11.5452652,12.04896641
3/11/2024 0:00,11.9,8.670375824,7.283882141
3/11/2024 1:00,10.1,12.49057961,11.87419128
3/11/2024 2:00,10.4,9.055689812,9.271879196
3/11/2024 3:00,11.9,10.28537655,9.116765976
3/11/2024 4:00,11.9,12.80023098,11.53007317
3/11/2024 5:00,12.6,11.58064461,10.85162544
3/11/2024 6:00,12.2,13.07130814,11.71652222
3/11/2024 7:00,11.9,11.57256889,11.18858624
3/11/2024 8:00,10.4,11.50968933,10.84250736
3/11/2024 9:00,13.3,9.536679268,9.205560684
3/11/2024 10:00,11.5,15.43415642,14.04155922
3/11/2024 11:00,10.4,10.35354328,9.938592911
3/11/2024 12:00,12.2,9.460165024,9.684290886
3/11/2024 13:00,14,13.85470104,13.01097679
3/11/2024 14:00,20.5,15.52369118,14.63885117
3/11/2024 15:00,25.6,25.01898575,24.56603813
3/11/2024 16:00,25.2,29.37226677,30.68614388
3/11/2024 17:00,24.8,24.6461277,24.8727684
3/11/2024 18:00,25.2,23.82017899,23.37512779
3/11/2024 19:00,27.7,24.7884655,24.32291603
3/11/2024 20:00,22.7,28.61805725,26.05374146
3/11/2024 21:00,20.2,19.13742447,18.18075371
3/11/2024 22:00,16.9,17.35267448,16.52525139
3/11/2024 23:00,14.4,14.80213547,14.94894981
3/12/2024 0:00,12.2,12.56762791,12.10567188
3/12/2024 1:00,11.9,10.68317318,10.64970303
3/12/2024 2:00,12.6,11.20266914,10.90016365
3/12/2024 3:00,10.8,12.85297775,11.9099369
3/12/2024 4:00,11.9,9.482504845,9.29381752
3/12/2024 5:00,10.8,12.22790527,11.60353279
3/12/2024 6:00,10.4,9.940520287,9.708327293
3/12/2024 7:00,10.1,9.736798286,9.612174034
3/12/2024 8:00,7.9,9.79840374,9.384852409
3/12/2024 9:00,9.7,6.882880211,6.799181938
3/12/2024 10:00,8.6,10.9542284,10.5020113
3/12/2024 11:00,7.6,7.962348938,7.620436192
3/12/2024 12:00,7.9,7.037944794,7.525251389
3/12/2024 13:00,8.3,8.479366302,8.347448349
3/12/2024 14:00,9,8.697532654,8.640536308
3/12/2024 15:00,12.2,9.538899422,9.615519524
3/12/2024 16:00,14.4,14.86124516,15.20448494
3/12/2024 17:00,15.8,16.56334877,16.23895454
3/12/2024 18:00,18,16.55296898,15.51379013
3/12/2024 19:00,16.9,18.66997528,18.9155407
3/12/2024 20:00,14.8,15.28883362,15.49077225
3/12/2024 21:00,13.7,12.61459923,11.55219936
3/12/2024 22:00,12.6,12.23192978,12.2680645
3/12/2024 23:00,12.2,11.33934212,11.51872349
3/13/2024 0:00,9.7,11.64764118,10.84858513
3/13/2024 1:00,7.6,8.352791786,8.517889977
3/13/2024 2:00,9.7,6.496194839,6.856186867
3/13/2024 3:00,9.4,10.8644886,10.2180233
3/13/2024 4:00,9.7,8.9336586,9.015562057
3/13/2024 5:00,10.8,9.430587769,9.083393097
3/13/2024 6:00,9.4,11.45234013,10.48372078
3/13/2024 7:00,10.1,8.318517685,8.564146996
3/13/2024 8:00,8.3,10.35354233,9.874875069
3/13/2024 9:00,12.6,7.389560699,7.589794636
3/13/2024 10:00,13.3,15.58798885,13.63312054
3/13/2024 11:00,15.1,14.203866,12.65908909
3/13/2024 12:00,16.2,16.62834358,15.56223106
3/13/2024 13:00,15.8,17.79491234,17.03900909
3/13/2024 14:00,14.8,15.55797482,15.84056664
3/13/2024 15:00,13.7,14.15898991,14.46630573
3/13/2024 16:00,14.8,12.96240807,13.10919285
3/13/2024 17:00,15.8,15.76497459,15.80355263
3/13/2024 18:00,13.3,16.29068947,16.61891556
3/13/2024 19:00,11.2,11.30736065,11.15726948
3/13/2024 20:00,10.1,9.607496262,9.34399128
3/13/2024 21:00,8.3,9.303494453,9.479919434
3/13/2024 22:00,4.3,7.144255161,7.310095787
3/13/2024 23:00,6.5,3.088042974,5.087694168
3/14/2024 0:00,7.6,7.654081345,7.83839798
3/14/2024 1:00,7.9,8.426470757,8.084340096
3/14/2024 2:00,7.9,7.859811306,7.205080986
3/14/2024 3:00,11.9,7.669948578,7.569918156
3/14/2024 4:00,17.3,14.61580467,12.6673727
3/14/2024 5:00,19.1,20.95355797,18.2610569
3/14/2024 6:00,18.7,20.35248756,17.97307587
3/14/2024 7:00,19.4,18.14571381,17.57453346
3/14/2024 8:00,23,20.09003258,19.20761871
3/14/2024 9:00,28.1,25.92396164,24.64310455
3/14/2024 10:00,32.8,31.3584137,31.57190323
3/14/2024 11:00,30.2,35.55394363,35.68172455
3/14/2024 12:00,28.4,29.54600716,29.18643951
3/14/2024 13:00,30.2,28.03363037,26.69639206
3/14/2024 14:00,28.1,31.43603706,29.68074036
3/14/2024 15:00,24.1,26.47610092,25.63194275
3/14/2024 16:00,23.8,21.4186058,20.5970974
3/14/2024 17:00,23.8,23.26976204,21.7878952
3/14/2024 18:00,19.8,23.40266228,21.68657684
3/14/2024 19:00,14.4,16.85692978,17.3891716
3/14/2024 20:00,12.2,11.39891338,12.77501106
3/14/2024 21:00,10.8,10.62148285,11.04395676
3/14/2024 22:00,11.9,9.763864517,9.784946442
3/14/2024 23:00,14.4,12.09994507,11.35903072
3/15/2024 0:00,9.4,15.76595306,13.86134148
3/15/2024 1:00,7.6,7.233739853,8.662299156
3/15/2024 2:00,6.5,6.727720737,7.859130859
3/15/2024 3:00,9.4,6.169549465,6.873077869
3/15/2024 4:00,10.4,11.22651863,10.06979179
3/15/2024 5:00,10.1,11.11062241,10.10321236
3/15/2024 6:00,12.2,9.432397842,10.07032585
3/15/2024 7:00,13.3,14.02949619,13.54002285
3/15/2024 8:00,16.2,14.34568405,14.02327156
3/15/2024 9:00,17.6,18.79521942,18.28262138
3/15/2024 10:00,15.5,18.86678314,18.83797073
3/15/2024 11:00,16.6,14.11473656,14.269557
3/15/2024 12:00,16.9,17.81518555,17.02236557
3/15/2024 13:00,16.6,17.28021622,17.22906876
3/15/2024 14:00,15.5,16.10143089,14.2630043
3/15/2024 15:00,14,14.43637371,13.70496559
3/15/2024 16:00,14,12.88003159,12.50582218
3/15/2024 17:00,13,13.83940315,12.89710808
3/15/2024 18:00,9.7,11.97462463,11.9483633
3/15/2024 19:00,6.8,7.991374493,8.305589676
3/15/2024 20:00,5,5.74094677,6.589621067
3/15/2024 21:00,4.7,4.578047752,5.716331005
3/15/2024 22:00,5.4,4.789763927,5.326010704
3/15/2024 23:00,4.7,5.8195467,5.639870167
3/16/2024 0:00,8.3,4.39422226,4.80890274
3/16/2024 1:00,8.6,10.93960476,10.39082241
3/16/2024 2:00,9.7,9.00758934,8.479833603
3/16/2024 3:00,11.9,10.18013954,9.706456184
3/16/2024 4:00,11.9,13.71142387,12.62105179
3/16/2024 5:00,10.1,11.77568054,11.3984766
3/16/2024 6:00,9.7,9.133235931,9.21670723
3/16/2024 7:00,9,9.319067955,9.5854702
3/16/2024 8:00,8.3,8.766026497,8.891901016
3/16/2024 9:00,10.1,8.175701141,8.286287308
3/16/2024 10:00,12.6,11.34601116,11.9296875
3/16/2024 11:00,14.4,14.6846962,14.82268524
3/16/2024 12:00,14.8,16.0754776,13.9860878
3/16/2024 13:00,14.4,15.14353466,14.25059986
3/16/2024 14:00,13,13.92673779,13.95258141
3/16/2024 15:00,12.6,11.84768105,10.94935322
3/16/2024 16:00,16.2,12.06890774,11.64863396
3/16/2024 17:00,19.1,18.82971573,18.08866501
3/16/2024 18:00,18.7,21.02673912,19.20990372
3/16/2024 19:00,13,17.62937164,15.91841125
3/16/2024 20:00,7.6,9.988264084,10.09660435
3/16/2024 21:00,2.5,5.406235695,6.867888451
3/16/2024 22:00,4.7,1.703498125,5.422338963
3/16/2024 23:00,5.8,5.999696732,6.195365429
3/17/2024 0:00,2.9,6.565351963,6.107716084
3/17/2024 1:00,2.2,2.12026,4.683016777
3/17/2024 2:00,3.2,2.330163479,3.885385513
3/17/2024 3:00,5.8,4.228971958,4.079473019
3/17/2024 4:00,5,7.793998241,6.153211594
3/17/2024 5:00,3.2,4.554546356,4.864378929
3/17/2024 6:00,2.9,2.618572235,3.557899952
3/17/2024 7:00,1.1,3.140365839,3.527857304
3/17/2024 8:00,1.1,1.064902902,2.620960712
3/17/2024 9:00,3.2,1.790834785,2.599733353
3/17/2024 10:00,5.4,5.040486336,4.448018074
3/17/2024 11:00,8.6,7.165589333,6.101319313
3/17/2024 12:00,10.4,11.28506851,10.08415127
3/17/2024 13:00,11.2,12.07473183,11.86950207
3/17/2024 14:00,13,11.73768997,10.81273651
3/17/2024 15:00,15.5,14.25326157,13.8924036
3/17/2024 16:00,17.3,17.75335693,17.46500778
3/17/2024 17:00,17.6,18.58846092,15.32500076
3/17/2024 18:00,15.1,16.74258232,16.0412674
3/17/2024 19:00,12.6,12.4994421,13.06784153
3/17/2024 20:00,9.7,10.53339291,10.08775139
3/17/2024 21:00,6.8,8.001331329,8.410180092
3/17/2024 22:00,4.3,5.518567085,6.231271267
3/17/2024 23:00,3.6,3.519295931,4.804938316
3/18/2024 0:00,5.4,3.332324028,4.323344707
3/18/2024 1:00,7.2,6.460027695,6.119923115
3/18/2024 2:00,7.2,8.573159218,7.731127739
3/18/2024 3:00,6.5,7.002623558,6.597519875
3/18/2024 4:00,6.5,5.925040245,5.687542439
3/18/2024 5:00,6.1,6.369950294,6.452600956
3/18/2024 6:00,5.8,5.800221443,5.853540897
3/18/2024 7:00,5,5.398725033,5.465461731
3/18/2024 8:00,4.7,4.723201275,4.660713673
3/18/2024 9:00,6.8,4.884431839,4.740193844
3/18/2024 10:00,8.6,8.871442795,8.521324158
3/18/2024 11:00,7.2,10.15054989,9.8502388
3/18/2024 12:00,7.2,6.386404991,6.639471054
3/18/2024 13:00,12.2,7.255054474,7.042862892
3/18/2024 14:00,15.8,16.2947998,16.68534851
3/18/2024 15:00,21.2,19.13921356,17.00051117
3/18/2024 16:00,23.8,25.41880608,20.80690193
3/18/2024 17:00,16.6,25.48592567,23.8477211
3/18/2024 18:00,13,12.52079773,12.34776688
3/18/2024 19:00,12.6,10.7530098,10.31941223
3/18/2024 20:00,13.7,12.15939331,12.39122772
3/18/2024 21:00,12.2,13.90956116,12.666996
3/18/2024 22:00,11.9,10.73147011,10.92911816
3/18/2024 23:00,11.9,10.95944595,11.11683464
3/19/2024 0:00,9.7,11.69381046,11.25304985
3/19/2024 1:00,5.8,8.102668762,9.138896942
3/19/2024 2:00,2.9,4.365958214,7.409058571
3/19/2024 3:00,4.3,2.605172157,6.12870121
3/19/2024 4:00,4.7,5.582633972,6.013328075
3/19/2024 5:00,4,5.057351112,5.703230381
3/19/2024 6:00,2.5,3.533489466,5.248541832
3/19/2024 7:00,0.4,1.956756592,4.48940134
3/19/2024 8:00,3.6,0.328624427,3.72040844
3/19/2024 9:00,6.1,6.378612041,5.42449379
3/19/2024 10:00,9.7,8.476158142,6.585857391
3/19/2024 11:00,10.1,12.78747082,10.31192207
3/19/2024 12:00,8.6,10.81704521,10.15301991
3/19/2024 13:00,6.5,7.993650436,8.098080635
3/19/2024 14:00,5,6.176856518,6.259336472
3/19/2024 15:00,0.7,4.934421539,5.7020154
3/19/2024 16:00,6.8,0.812181592,5.061984539
3/19/2024 17:00,15.5,10.90615463,10.86247253
3/19/2024 18:00,17.6,20.54517746,18.45049286
3/19/2024 19:00,12.6,17.64215088,14.28595352
3/19/2024 20:00,7.2,8.737884521,10.05824471
3/19/2024 21:00,4.7,4.967042446,7.536755562
3/19/2024 22:00,4,4.542128563,6.337438583
3/19/2024 23:00,4.3,4.335321903,5.90457201
3/20/2024 0:00,4,4.495526314,5.746537209
3/20/2024 1:00,4.3,3.728606701,5.283917427
3/20/2024 2:00,3.6,4.569829941,5.191782951
3/20/2024 3:00,3.2,3.280176401,4.819774628
3/20/2024 4:00,2.2,2.755052805,4.45059967
3/20/2024 5:00,1.8,1.950617909,3.542124271
3/20/2024 6:00,1.1,2.003537893,3.11869812
3/20/2024 7:00,1.1,1.445503712,2.545906544
3/20/2024 8:00,1.8,1.766643167,2.271726608
3/20/2024 9:00,3.2,2.743282557,2.634536743
3/20/2024 10:00,4,4.458488941,3.757390499
3/20/2024 11:00,4.7,4.800330162,4.278427124
3/20/2024 12:00,4.7,5.371650696,4.844659328
3/20/2024 13:00,5,4.935378075,4.554392338
3/20/2024 14:00,6.5,5.352398872,5.051298618
3/20/2024 15:00,8.6,7.904418468,7.724555016
3/20/2024 16:00,10.4,10.6156311,10.28353882
3/20/2024 17:00,13.7,11.45739651,10.69454479
3/20/2024 18:00,17.6,15.45732021,16.65170097
3/20/2024 19:00,16.2,19.07337379,20.79738426
3/20/2024 20:00,9.4,14.13677979,11.8829565
3/20/2024 21:00,7.6,5.995874405,5.609348774
3/20/2024 22:00,7.2,6.354936123,7.045419693
3/20/2024 23:00,3.2,6.940788269,8.165712357
3/21/2024 0:00,6.1,2.023319244,4.766599178
3/21/2024 1:00,5.8,8.0210886,6.950744629
3/21/2024 2:00,5,5.712695599,6.018874168
3/21/2024 3:00,5.4,4.301042557,4.979772568
3/21/2024 4:00,7.2,5.561628342,5.580434322
3/21/2024 5:00,7.2,8.188817978,7.119483471
3/21/2024 6:00,5.4,7.127335548,6.776785374
3/21/2024 7:00,3.2,4.431137085,5.175494671
3/21/2024 8:00,0.7,2.563558817,3.797989845
3/21/2024 9:00,1.4,0.550743163,2.360948563
3/21/2024 10:00,4.7,2.36824894,2.583282948
3/21/2024 11:00,6.8,7.678153515,5.686044216
3/21/2024 12:00,9,8.672246933,7.110812664
3/21/2024 13:00,9.7,11.21165085,9.947416306
3/21/2024 14:00,9.7,10.42040253,10.15148258
3/21/2024 15:00,10.1,9.824302673,9.629230499
3/21/2024 16:00,14.8,10.70685863,10.42836952
3/21/2024 17:00,22.3,18.03535652,19.08491516
3/21/2024 18:00,24.8,25.42662239,25.26229477
3/21/2024 19:00,24.5,24.25995636,20.99716949
3/21/2024 20:00,19.8,22.98823547,21.08036041
3/21/2024 21:00,10.4,16.16567993,16.27846527
3/21/2024 22:00,5,6.92454052,7.237260818
3/21/2024 23:00,4.3,4.024223328,4.440134525
3/22/2024 0:00,2.2,4.585370541,4.646276474
3/22/2024 1:00,1.1,1.811795592,3.367568493
3/22/2024 2:00,1.8,1.108086467,2.581940651
3/22/2024 3:00,4,2.378337622,2.712168694
3/22/2024 4:00,3.2,5.652037621,4.326377869
3/22/2024 5:00,3.2,2.82601285,3.043357372
3/22/2024 6:00,4.3,3.198643684,3.005663872
3/22/2024 7:00,3.2,5.169964314,4.487187386
3/22/2024 8:00,3.2,3.136731625,2.715398312
3/22/2024 9:00,3.6,3.404257298,3.060879707
3/22/2024 10:00,2.5,4.222048759,3.602438927
3/22/2024 11:00,4.3,2.464119673,2.245342255
3/22/2024 12:00,5,5.817354679,5.391036987
3/22/2024 13:00,6.5,5.744726181,5.285581589
3/22/2024 14:00,9.7,7.663848877,7.316672802
3/22/2024 15:00,11.5,13.03865051,12.39972782
3/22/2024 16:00,15.1,13.3990345,12.78021145
3/22/2024 17:00,16.9,17.87287331,16.8106575
3/22/2024 18:00,19.4,17.00357819,17.97208786
3/22/2024 19:00,20.5,18.7910099,18.20491982
3/22/2024 20:00,15.8,19.25478554,19.45805359
3/22/2024 21:00,11.5,11.91016769,11.51542282
3/22/2024 22:00,9,8.727635384,7.484408379
3/22/2024 23:00,13.3,7.495326519,8.139520645
3/23/2024 0:00,19.1,16.01028633,14.10082054
3/23/2024 1:00,18.4,23.40804863,19.46899414
3/23/2024 2:00,16.9,16.91538048,15.4674015
3/23/2024 3:00,15.5,15.85962677,14.58961868
3/23/2024 4:00,17.3,14.85517979,14.02790356
3/23/2024 5:00,18.7,18.50124741,16.52025986
3/23/2024 6:00,20.2,19.64531136,17.94179535
3/23/2024 7:00,19.8,21.20429611,19.47337723
3/23/2024 8:00,18.7,19.31581116,19.20172119
3/23/2024 9:00,23.8,17.57967186,17.55496979
3/23/2024 10:00,27,27.10736084,26.18115997
3/23/2024 11:00,28.4,29.05326462,29.75728226
3/23/2024 12:00,32.4,28.76122284,30.63746452
3/23/2024 13:00,30.2,34.63219452,35.19478607
3/23/2024 14:00,37.8,29.71270561,27.83731079
3/23/2024 15:00,37.1,40.75268173,37.8896637
3/23/2024 16:00,36,36.59814835,36.81048584
3/23/2024 17:00,35.6,33.83073807,34.77323151
3/23/2024 18:00,33.8,33.90368271,33.93534088
3/23/2024 19:00,32,30.51145744,31.59230232
3/23/2024 20:00,29.5,29.00032806,29.37130928
3/23/2024 21:00,32,26.66596794,26.70735168
3/23/2024 22:00,32.8,32.58663177,29.62234688
3/23/2024 23:00,32,33.1645813,30.69325638
3/24/2024 0:00,40.3,30.52527809,28.67809677
3/24/2024 1:00,34.9,42.91398239,37.07494354
3/24/2024 2:00,36,30.74161911,28.7928524
3/24/2024 3:00,33.5,35.24926758,31.80887413
3/24/2024 4:00,34.9,31.74881172,31.17976189
3/24/2024 5:00,37.1,34.89034271,33.32725525
3/24/2024 6:00,35.6,38.27452469,37.00752258
3/24/2024 7:00,36.7,33.68058777,34.58985519
3/24/2024 8:00,36.4,37.70860672,36.7336731
3/24/2024 9:00,37.8,36.77356339,36.18667603
3/24/2024 10:00,38.9,38.62807846,38.71826935
3/24/2024 11:00,41,39.60914993,39.3923378
3/24/2024 12:00,41.8,42.10238266,42.25255585
3/24/2024 13:00,42.5,42.9632225,43.03014755
3/24/2024 14:00,44.6,43.16146088,43.14308167
3/24/2024 15:00,43.9,45.62709045,45.94068527
3/24/2024 16:00,45.4,42.69626236,43.46664429
3/24/2024 17:00,43.2,44.59766006,44.55373764
3/24/2024 18:00,40,39.71550751,41.3189888
3/24/2024 19:00,38.2,35.3150177,36.77491379
3/24/2024 20:00,35.3,34.77699661,37.43659592
3/24/2024 21:00,31.3,31.69550323,32.8783493
3/24/2024 22:00,28.8,28.00806427,26.32495117
3/24/2024 23:00,21.6,26.24794197,26.86879349
3/25/2024 0:00,15.1,18.22337914,16.46377563
3/25/2024 1:00,15.1,12.04082775,9.339996338
3/25/2024 2:00,13,14.42138672,15.64793682
3/25/2024 3:00,10.8,11.55007648,11.40220547
3/25/2024 4:00,11.2,9.116457939,8.684793472
3/25/2024 5:00,9.7,11.01851273,11.12390709
3/25/2024 6:00,9.4,8.708260536,8.428102493
3/25/2024 7:00,9.7,8.999508858,8.766448975
3/25/2024 8:00,10.1,9.610909462,9.511958122
3/25/2024 9:00,11.2,10.41800022,10.23077965
3/25/2024 10:00,12.6,12.28524494,12.02042007
3/25/2024 11:00,13,14.06723022,13.70265675
3/25/2024 12:00,14.4,13.68822289,13.05423164
3/25/2024 13:00,22,15.8237772,15.11940575
3/25/2024 14:00,30.6,28.21278191,29.98463058
3/25/2024 15:00,34.9,37.10017776,38.10564804
3/25/2024 16:00,34.2,37.40087509,32.36041641
3/25/2024 17:00,32.8,32.29605484,31.86242294
3/25/2024 18:00,31.3,29.98919678,31.91548538
3/25/2024 19:00,30.2,28.61218262,26.7743454
3/25/2024 20:00,27.7,27.69655228,29.22901917
3/25/2024 21:00,25.2,24.92300606,26.73047638
3/25/2024 22:00,23.8,22.82305145,21.17159081
3/25/2024 23:00,21.2,22.07234383,22.64493561
3/26/2024 0:00,18.7,18.98456383,19.41511917
3/26/2024 1:00,17.6,16.29096603,15.36260986
3/26/2024 2:00,16.6,16.08993721,16.45161629
3/26/2024 3:00,17.6,15.46592426,15.72832108
3/26/2024 4:00,16.6,17.92744827,17.95683861
3/26/2024 5:00,14.8,15.50555611,15.44377899
3/26/2024 6:00,14,13.19247341,12.55090523
3/26/2024 7:00,9.4,13.18644333,13.1754818
3/26/2024 8:00,9.4,7.578484058,5.943174362
3/26/2024 9:00,12.2,9.331741333,9.712799072
3/26/2024 10:00,15.5,14.54733467,13.98916245
3/26/2024 11:00,16.9,18.52092361,18.18817139
3/26/2024 12:00,17.6,18.7539463,18.12814331
3/26/2024 13:00,18.4,18.4368763,17.33525085
3/26/2024 14:00,19.4,19.43106651,18.21183395
3/26/2024 15:00,20.9,20.11283875,19.79572678
3/26/2024 16:00,20.2,22.05428886,21.4274292
3/26/2024 17:00,20.2,19.2377491,18.9770031
3/26/2024 18:00,20.5,19.22477722,18.2966938
3/26/2024 19:00,18,19.69676971,21.09506607
3/26/2024 20:00,16.9,15.2743721,14.58610058
3/26/2024 21:00,12.6,15.18917274,14.21016693
3/26/2024 22:00,10.8,10.19297791,10.9245739
3/26/2024 23:00,9,9.49012661,8.095064163
3/27/2024 0:00,5.4,8.352593422,7.959665298
3/27/2024 1:00,3.2,4.043591499,3.756057739
3/27/2024 2:00,1.8,2.647492886,1.972184181
3/27/2024 3:00,0.7,1.528344274,1.59528923
3/27/2024 4:00,0.7,0.51305151,0.314164162
3/27/2024 5:00,2.2,0.976038337,0.751471519
3/27/2024 6:00,3.2,3.374688625,3.569189072
3/27/2024 7:00,4.7,4.292728901,3.857975006
3/27/2024 8:00,5,6.015096188,5.758393764
3/27/2024 9:00,6.1,5.543167114,5.099410534
3/27/2024 10:00,6.5,6.966558456,6.740185261
3/27/2024 11:00,7.9,7.106515408,6.548605919
3/27/2024 12:00,10.8,9.237984657,8.638242722
3/27/2024 13:00,12.2,13.7210083,13.3478384
3/27/2024 14:00,13,13.77104759,13.12808037
3/27/2024 15:00,13.3,13.5912056,12.63832569
3/27/2024 16:00,15.5,13.55196571,13.41896152
3/27/2024 17:00,17.6,17.03787422,16.8421402
3/27/2024 18:00,22.3,18.75484276,17.99350166
3/27/2024 19:00,22.3,24.72967148,25.63095856
